image,category,edge_density
ucmerced_regular_airplane_0045.png,airplane,7.770650227864583
ucmerced_regular_airplane_0046.png,airplane,8.981984456380207
ucmerced_regular_airplane_0047.png,airplane,9.849349975585938
ucmerced_regular_airplane_0048.png,airplane,9.4541015625
ucmerced_regular_airplane_0049.png,airplane,12.256276448567707
ucmerced_regular_airplane_0050.png,airplane,13.120513916015625
ucmerced_regular_airplane_0051.png,airplane,11.331003824869793
ucmerced_regular_airplane_0052.png,airplane,10.530349731445312
ucmerced_regular_airplane_0053.png,airplane,8.355545043945312
ucmerced_regular_airplane_0054.png,airplane,9.886708577473959
ucmerced_regular_airplane_0055.png,airplane,9.291961669921875
ucmerced_regular_airplane_0056.png,airplane,9.834367794795785
ucmerced_regular_airplane_0057.png,airplane,7.296320597330729
ucmerced_regular_airplane_0058.png,airplane,7.8648834228515625
ucmerced_regular_airplane_0059.png,airplane,7.724919637044271
ucmerced_regular_airplane_0060.png,airplane,11.100471426218707
ucmerced_regular_airplane_0061.png,airplane,9.163523356119793
ucmerced_regular_airplane_0062.png,airplane,9.68694559733073
ucmerced_regular_airplane_0063.png,airplane,10.557200113932291
ucmerced_regular_airplane_0064.png,airplane,10.959203084309895
ucmerced_regular_airplane_0065.png,airplane,10.692240397135418
ucmerced_regular_airplane_0066.png,airplane,10.744781494140625
ucmerced_regular_airplane_0067.png,airplane,10.90961201985677
ucmerced_regular_airplane_0068.png,airplane,13.048075358072918
ucmerced_regular_airplane_0069.png,airplane,10.853953043619793
ucmerced_regular_airplane_0070.png,airplane,10.04662577311198
ucmerced_regular_airplane_0071.png,airplane,10.333114624023438
ucmerced_regular_airplane_0072.png,airplane,10.648106892903645
ucmerced_regular_airplane_0073.png,airplane,7.5797271728515625
ucmerced_regular_airplane_0074.png,airplane,6.298451741536459
ucmerced_regular_airplane_0075.png,airplane,6.7059275309244795
ucmerced_regular_airplane_0076.png,airplane,6.494043986002604
ucmerced_regular_airplane_0077.png,airplane,7.234076498682477
ucmerced_regular_airplane_0078.png,airplane,6.6547698974609375
ucmerced_regular_airplane_0079.png,airplane,7.1807301839192705
ucmerced_regular_airplane_0080.png,airplane,5.470128377278646
ucmerced_regular_airplane_0081.png,airplane,3.4342091878255205
ucmerced_regular_airplane_0082.png,airplane,6.731465657552084
ucmerced_regular_airplane_0083.png,airplane,6.4864959716796875
ucmerced_regular_airplane_0084.png,airplane,7.511510213216146
ucmerced_regular_airplane_0085.png,airplane,5.9636077880859375
ucmerced_regular_airplane_0086.png,airplane,5.729777018229167
ucmerced_regular_airplane_0087.png,airplane,7.274297078450521
ucmerced_regular_airplane_0088.png,airplane,11.505294799804688
ucmerced_regular_airplane_0089.png,airplane,6.700673421223958
ucmerced_regular_airplane_0090.png,airplane,4.831807454427084
ucmerced_regular_airplane_0091.png,airplane,7.3621978759765625
ucmerced_regular_airplane_0092.png,airplane,6.359486897786459
ucmerced_regular_airplane_0093.png,airplane,3.5600229899088545
ucmerced_regular_airplane_0094.png,airplane,4.0171661376953125
ucmerced_regular_airplane_0095.png,airplane,4.342005411783854
ucmerced_regular_airplane_0096.png,airplane,5.169489542643229
ucmerced_regular_airplane_0097.png,airplane,9.038157145182293
ucmerced_regular_airplane_0098.png,airplane,9.234822591145832
ucmerced_regular_airplane_0099.png,airplane,6.7586517333984375
ucmerced_regular_airplane_0100.png,airplane,9.771072387695312
ucmerced_regular_baseball_diamond_0001.png,baseball,5.1030324300130205
ucmerced_regular_baseball_diamond_0002.png,baseball,5.433954874674479
ucmerced_regular_baseball_diamond_0003.png,baseball,5.39459228515625
ucmerced_regular_baseball_diamond_0004.png,baseball,4.697789510091146
ucmerced_regular_baseball_diamond_0005.png,baseball,4.890533447265625
ucmerced_regular_baseball_diamond_0006.png,baseball,5.71826171875
ucmerced_regular_baseball_diamond_0007.png,baseball,4.3429107666015625
ucmerced_regular_baseball_diamond_0008.png,baseball,4.302602132161459
ucmerced_regular_baseball_diamond_0009.png,baseball,4.760004679361979
ucmerced_regular_baseball_diamond_0010.png,baseball,4.367121378580729
ucmerced_regular_baseball_diamond_0011.png,baseball,4.8231201171875
ucmerced_regular_baseball_diamond_0012.png,baseball,3.6081034342447915
ucmerced_regular_baseball_diamond_0013.png,baseball,8.561447143554688
ucmerced_regular_baseball_diamond_0014.png,baseball,7.133341471354166
ucmerced_regular_baseball_diamond_0015.png,baseball,4.100397745768229
ucmerced_regular_baseball_diamond_0016.png,baseball,9.058820199275363
ucmerced_regular_baseball_diamond_0017.png,baseball,10.106836954752605
ucmerced_regular_baseball_diamond_0018.png,baseball,10.639556884765625
ucmerced_regular_baseball_diamond_0019.png,baseball,8.514027913411457
ucmerced_regular_baseball_diamond_0020.png,baseball,10.34039815266927
ucmerced_regular_baseball_diamond_0021.png,baseball,9.998621622721355
ucmerced_regular_baseball_diamond_0022.png,baseball,7.381169637044271
ucmerced_regular_baseball_diamond_0023.png,baseball,7.042363484700521
ucmerced_regular_baseball_diamond_0024.png,baseball,7.9434763590494795
ucmerced_regular_baseball_diamond_0025.png,baseball,7.568822224934896
ucmerced_regular_baseball_diamond_0026.png,baseball,8.647694905598957
ucmerced_regular_baseball_diamond_0027.png,baseball,9.167597452799479
ucmerced_regular_baseball_diamond_0028.png,baseball,8.83203125
ucmerced_regular_baseball_diamond_0029.png,baseball,4.944483439127604
ucmerced_regular_baseball_diamond_0030.png,baseball,3.6520741780598955
ucmerced_regular_baseball_diamond_0031.png,baseball,3.1539306640625
ucmerced_regular_baseball_diamond_0032.png,baseball,7.299733479817709
ucmerced_regular_baseball_diamond_0033.png,baseball,4.022099812825521
ucmerced_regular_baseball_diamond_0034.png,baseball,3.936701456705729
ucmerced_regular_baseball_diamond_0035.png,baseball,3.48095703125
ucmerced_regular_baseball_diamond_0036.png,baseball,5.0439453125
ucmerced_regular_baseball_diamond_0037.png,baseball,5.085749308268229
ucmerced_regular_baseball_diamond_0038.png,baseball,5.752705891927084
ucmerced_regular_baseball_diamond_0039.png,baseball,6.043711344401041
ucmerced_regular_baseball_diamond_0040.png,baseball,7.3072509765625
ucmerced_regular_baseball_diamond_0041.png,baseball,6.522486368815104
ucmerced_regular_baseball_diamond_0042.png,baseball,5.9858449300130205
ucmerced_regular_baseball_diamond_0043.png,baseball,6.018132527669271
ucmerced_regular_baseball_diamond_0044.png,baseball,7.604634602864583
ucmerced_regular_baseball_diamond_0045.png,baseball,7.6461334228515625
ucmerced_regular_baseball_diamond_0046.png,baseball,6.794765625
ucmerced_regular_baseball_diamond_0047.png,baseball,6.955256144205729
ucmerced_regular_baseball_diamond_0048.png,baseball,7.332438151041667
ucmerced_regular_baseball_diamond_0049.png,baseball,6.684987386067709
ucmerced_regular_baseball_diamond_0050.png,baseball,7.42584228515625
ucmerced_regular_baseball_diamond_0051.png,baseball,7.11895751953125
ucmerced_regular_baseball_diamond_0052.png,baseball,7.0176849365234375
ucmerced_regular_baseball_diamond_0053.png,baseball,6.801600138346354
ucmerced_regular_baseball_diamond_0054.png,baseball,3.006342569986979
ucmerced_regular_baseball_diamond_0055.png,baseball,3.2284444173177085
ucmerced_regular_baseball_diamond_0056.png,baseball,4.254689534505209
ucmerced_regular_baseball_diamond_0057.png,baseball,3.782867431640625
ucmerced_regular_baseball_diamond_0058.png,baseball,3.967193603515625
ucmerced_regular_baseball_diamond_0059.png,baseball,4.2852427164713545
ucmerced_regular_baseball_diamond_0060.png,baseball,9.996724446614584
ucmerced_regular_baseball_diamond_0061.png,baseball,9.476593017578125
ucmerced_regular_baseball_diamond_0062.png,baseball,11.164861043294271
ucmerced_regular_baseball_diamond_0063.png,baseball,9.311614990234375
ucmerced_regular_baseball_diamond_0064.png,baseball,9.60101826985677
ucmerced_regular_baseball_diamond_0065.png,baseball,10.585378011067707
ucmerced_regular_baseball_diamond_0066.png,baseball,9.223419189453125
ucmerced_regular_baseball_diamond_0067.png,baseball,3.193135579427083
ucmerced_regular_baseball_diamond_0068.png,baseball,3.041102091471354
ucmerced_regular_baseball_diamond_0069.png,baseball,2.76092529296875
ucmerced_regular_baseball_diamond_0070.png,baseball,3.1320953369140625
ucmerced_regular_baseball_diamond_0071.png,baseball,3.5448506673177085
ucmerced_regular_baseball_diamond_0072.png,baseball,3.8831787109375
ucmerced_regular_baseball_diamond_0073.png,baseball,3.4444020589192705
ucmerced_regular_baseball_diamond_0074.png,baseball,2.4268646240234375
ucmerced_regular_baseball_diamond_0075.png,baseball,3.3027903238932295
ucmerced_regular_baseball_diamond_0076.png,baseball,2.298634847005208
ucmerced_regular_baseball_diamond_0077.png,baseball,2.405771891276042
ucmerced_regular_baseball_diamond_0078.png,baseball,2.6763916015625
ucmerced_regular_baseball_diamond_0079.png,baseball,2.6799977620442705
ucmerced_regular_baseball_diamond_0080.png,baseball,12.809463500976562
ucmerced_regular_baseball_diamond_0081.png,baseball,4.1757151285807295
ucmerced_regular_baseball_diamond_0082.png,baseball,5.425537109375
ucmerced_regular_baseball_diamond_0083.png,baseball,5.540028889973958
ucmerced_regular_baseball_diamond_0084.png,baseball,3.9193878173828125
ucmerced_regular_baseball_diamond_0085.png,baseball,4.1149648030598955
ucmerced_regular_baseball_diamond_0086.png,baseball,4.1168975830078125
ucmerced_regular_baseball_diamond_0087.png,baseball,3.9188690185546875
ucmerced_regular_baseball_diamond_0088.png,baseball,4.471577962239584
ucmerced_regular_baseball_diamond_0089.png,baseball,5.2451019287109375
ucmerced_regular_baseball_diamond_0090.png,baseball,4.9414723714192705
ucmerced_regular_baseball_diamond_0091.png,baseball,3.308390299479167
ucmerced_regular_baseball_diamond_0092.png,baseball,4.177001953125
ucmerced_regular_baseball_diamond_0093.png,baseball,4.5834197998046875
ucmerced_regular_baseball_diamond_0094.png,baseball,5.0466299019607845
ucmerced_regular_baseball_diamond_0095.png,baseball,2.8794047037760415
ucmerced_regular_baseball_diamond_0096.png,baseball,6.128229777018229
ucmerced_regular_baseball_diamond_0097.png,baseball,4.8147328694661455
ucmerced_regular_baseball_diamond_0098.png,baseball,3.67578125
ucmerced_regular_baseball_diamond_0099.png,baseball,4.046488444010416
ucmerced_regular_baseball_diamond_0100.png,baseball,4.2868194580078125
ucmerced_regular_parking_lot_0001.png,parking,7.890350341796875
ucmerced_regular_parking_lot_0002.png,parking,12.467188517252605
ucmerced_regular_parking_lot_0003.png,parking,12.39880879720052
ucmerced_regular_parking_lot_0004.png,parking,10.955220540364584
ucmerced_regular_parking_lot_0005.png,parking,13.792739868164062
ucmerced_regular_parking_lot_0006.png,parking,12.267898559570312
ucmerced_regular_parking_lot_0007.png,parking,11.716883341471355
ucmerced_regular_parking_lot_0008.png,parking,10.734405517578125
ucmerced_regular_parking_lot_0009.png,parking,13.142313639322916
ucmerced_regular_parking_lot_0010.png,parking,12.254988766339869
ucmerced_regular_parking_lot_0011.png,parking,10.631540934244793
ucmerced_regular_parking_lot_0012.png,parking,11.841196695963543
ucmerced_regular_parking_lot_0013.png,parking,10.048746744791668
ucmerced_regular_parking_lot_0014.png,parking,13.329869588216146
ucmerced_regular_parking_lot_0015.png,parking,11.169667561848959
ucmerced_regular_parking_lot_0016.png,parking,11.070348103841146
ucmerced_regular_parking_lot_0017.png,parking,12.50244649251302
ucmerced_regular_parking_lot_0018.png,parking,11.377329508463543
ucmerced_regular_parking_lot_0019.png,parking,8.358530680338543
ucmerced_regular_parking_lot_0020.png,parking,10.223887125651041
ucmerced_regular_parking_lot_0021.png,parking,21.61674995782726
ucmerced_regular_parking_lot_0022.png,parking,20.833969116210938
ucmerced_regular_parking_lot_0023.png,parking,16.09350077311198
ucmerced_regular_parking_lot_0024.png,parking,17.723058064778648
ucmerced_regular_parking_lot_0025.png,parking,17.39252217610677
ucmerced_regular_parking_lot_0026.png,parking,16.12907918294271
ucmerced_regular_parking_lot_0027.png,parking,17.257064819335938
ucmerced_regular_parking_lot_0028.png,parking,18.36932373046875
ucmerced_regular_parking_lot_0029.png,parking,25.7093505859375
ucmerced_regular_parking_lot_0030.png,parking,18.151290893554688
ucmerced_regular_parking_lot_0031.png,parking,16.534825642903645
ucmerced_regular_parking_lot_0032.png,parking,20.070231119791664
ucmerced_regular_parking_lot_0033.png,parking,15.863347371419271
ucmerced_regular_parking_lot_0034.png,parking,21.729217529296875
ucmerced_regular_parking_lot_0035.png,parking,12.523691813151041
ucmerced_regular_parking_lot_0036.png,parking,13.544143676757812
ucmerced_regular_parking_lot_0037.png,parking,17.98443603515625
ucmerced_regular_parking_lot_0038.png,parking,16.045140584309898
ucmerced_regular_parking_lot_0039.png,parking,18.712493896484375
ucmerced_regular_parking_lot_0040.png,parking,15.255508422851562
ucmerced_regular_parking_lot_0041.png,parking,16.690205891927082
ucmerced_regular_parking_lot_0042.png,parking,12.22759501139323
ucmerced_regular_parking_lot_0043.png,parking,16.457504272460938
ucmerced_regular_parking_lot_0044.png,parking,17.619242350260414
ucmerced_regular_parking_lot_0045.png,parking,14.069834391276041
ucmerced_regular_parking_lot_0046.png,parking,16.156829833984375
ucmerced_regular_parking_lot_0047.png,parking,17.049168904622395
ucmerced_regular_parking_lot_0048.png,parking,12.582326253255209
ucmerced_regular_parking_lot_0049.png,parking,11.406595865885418
ucmerced_regular_parking_lot_0050.png,parking,14.376180013020834
ucmerced_regular_parking_lot_0051.png,parking,14.281748453776041
ucmerced_regular_parking_lot_0052.png,parking,16.292744954427086
ucmerced_regular_parking_lot_0053.png,parking,12.88976542154948
ucmerced_regular_parking_lot_0054.png,parking,18.094273885091148
ucmerced_regular_parking_lot_0055.png,parking,13.99170430501302
ucmerced_regular_parking_lot_0056.png,parking,15.352874755859375
ucmerced_regular_parking_lot_0057.png,parking,15.46106465657552
ucmerced_regular_parking_lot_0058.png,parking,16.95848592122396
ucmerced_regular_parking_lot_0059.png,parking,16.89801025390625
ucmerced_regular_parking_lot_0060.png,parking,12.516138712565105
ucmerced_regular_parking_lot_0061.png,parking,13.638051350911459
ucmerced_regular_parking_lot_0062.png,parking,12.841776529947918
ucmerced_regular_parking_lot_0063.png,parking,12.660624186197916
ucmerced_regular_parking_lot_0064.png,parking,13.96185811360677
ucmerced_regular_parking_lot_0065.png,parking,14.361236572265625
ucmerced_regular_parking_lot_0066.png,parking,12.431187947591146
ucmerced_regular_parking_lot_0067.png,parking,13.702107747395832
ucmerced_regular_parking_lot_0068.png,parking,14.312937418619793
ucmerced_regular_parking_lot_0069.png,parking,17.297948201497395
ucmerced_regular_parking_lot_0070.png,parking,12.386606852213541
ucmerced_regular_parking_lot_0071.png,parking,12.183603922526043
ucmerced_regular_parking_lot_0072.png,parking,16.263102213541668
ucmerced_regular_parking_lot_0073.png,parking,15.308197021484375
ucmerced_regular_parking_lot_0074.png,parking,14.767486572265625
ucmerced_regular_parking_lot_0075.png,parking,16.036026000976562
ucmerced_regular_parking_lot_0076.png,parking,14.969202677408854
ucmerced_regular_parking_lot_0077.png,parking,12.549362182617188
ucmerced_regular_parking_lot_0078.png,parking,14.558909098307291
ucmerced_regular_parking_lot_0079.png,parking,17.74547831217448
ucmerced_regular_parking_lot_0080.png,parking,14.732086181640625
ucmerced_regular_parking_lot_0081.png,parking,17.216400146484375
ucmerced_regular_parking_lot_0082.png,parking,16.317906697591148
ucmerced_regular_parking_lot_0083.png,parking,9.092173258463541
ucmerced_regular_parking_lot_0084.png,parking,10.201629638671875
ucmerced_regular_parking_lot_0085.png,parking,17.420633951822918
ucmerced_regular_parking_lot_0086.png,parking,16.212417602539062
ucmerced_regular_parking_lot_0087.png,parking,15.253494262695312
ucmerced_regular_parking_lot_0088.png,parking,11.475382486979166
ucmerced_regular_parking_lot_0089.png,parking,15.617360432942709
ucmerced_regular_parking_lot_0090.png,parking,14.934031168619793
ucmerced_regular_parking_lot_0091.png,parking,16.26123555501302
ucmerced_regular_parking_lot_0092.png,parking,16.699986775716148
ucmerced_regular_parking_lot_0093.png,parking,14.92339579264323
ucmerced_regular_parking_lot_0094.png,parking,14.524998982747395
ucmerced_regular_parking_lot_0095.png,parking,14.786880493164062
ucmerced_regular_parking_lot_0096.png,parking,13.622090657552082
ucmerced_regular_parking_lot_0097.png,parking,13.965042114257812
ucmerced_regular_parking_lot_0098.png,parking,12.545659383138021
ucmerced_regular_parking_lot_0099.png,parking,26.057515462239586
ucmerced_regular_parking_lot_0100.png,parking,9.935038248697918
ucmerced_regular_runway_0001.png,runway,6.346150716145833
ucmerced_regular_runway_0002.png,runway,8.595448811848957
ucmerced_regular_runway_0003.png,runway,5.717010498046875
ucmerced_regular_runway_0004.png,runway,5.660868326822917
ucmerced_regular_runway_0005.png,runway,6.008890787760416
ucmerced_regular_runway_0006.png,runway,5.68731689453125
ucmerced_regular_runway_0007.png,runway,6.411738077799479
ucmerced_regular_runway_0008.png,runway,5.950429280598959
ucmerced_regular_runway_0009.png,runway,6.023188273111979
ucmerced_regular_runway_0010.png,runway,6.0274658203125
ucmerced_regular_runway_0011.png,runway,6.0218760172526045
ucmerced_regular_runway_0012.png,runway,5.6398061116536455
ucmerced_regular_runway_0013.png,runway,5.5072021484375
ucmerced_regular_runway_0014.png,runway,5.300404866536458
ucmerced_regular_runway_0015.png,runway,6.017064412434896
ucmerced_regular_runway_0016.png,runway,5.425999959309896
ucmerced_regular_runway_0017.png,runway,5.640421549479166
ucmerced_regular_runway_0018.png,runway,5.5478566487630205
ucmerced_regular_runway_0019.png,runway,8.424006144205729
ucmerced_regular_runway_0020.png,runway,5.704172770182291
ucmerced_regular_runway_0021.png,runway,7.8692372639973955
ucmerced_regular_runway_0022.png,runway,7.942799886067709
ucmerced_regular_runway_0023.png,runway,9.32598876953125
ucmerced_regular_runway_0024.png,runway,7.338322957356771
ucmerced_regular_runway_0025.png,runway,5.2301483154296875
ucmerced_regular_runway_0026.png,runway,7.85626220703125
ucmerced_regular_runway_0027.png,runway,7.417429606119792
ucmerced_regular_runway_0028.png,runway,8.68365987141927
ucmerced_regular_runway_0029.png,runway,7.219085693359375
ucmerced_regular_runway_0030.png,runway,5.735127766927083
ucmerced_regular_runway_0031.png,runway,5.3617808024088545
ucmerced_regular_runway_0032.png,runway,6.184529622395833
ucmerced_regular_runway_0033.png,runway,6.4599558512369795
ucmerced_regular_runway_0034.png,runway,8.397140502929688
ucmerced_regular_runway_0035.png,runway,8.271535237630209
ucmerced_regular_runway_0036.png,runway,9.198455810546875
ucmerced_regular_runway_0037.png,runway,7.430653889973959
ucmerced_regular_runway_0038.png,runway,7.534825642903646
ucmerced_regular_runway_0039.png,runway,7.372812906901041
ucmerced_regular_runway_0040.png,runway,6.771809895833333
ucmerced_regular_runway_0041.png,runway,8.871556599934895
ucmerced_regular_runway_0042.png,runway,9.223551432291668
ucmerced_regular_runway_0043.png,runway,10.107365926106771
ucmerced_regular_runway_0044.png,runway,8.768447875976562
ucmerced_regular_runway_0045.png,runway,8.925664265950521
ucmerced_regular_runway_0046.png,runway,7.432856241861979
ucmerced_regular_runway_0047.png,runway,7.380594889322916
ucmerced_regular_runway_0048.png,runway,7.0615997314453125
ucmerced_regular_runway_0049.png,runway,6.974477132161458
ucmerced_regular_runway_0050.png,runway,5.8381195068359375
ucmerced_regular_runway_0051.png,runway,8.459431966145832
ucmerced_regular_runway_0052.png,runway,7.971140543619791
ucmerced_regular_runway_0053.png,runway,7.6821441650390625
ucmerced_regular_runway_0054.png,runway,9.65337626139323
ucmerced_regular_runway_0055.png,runway,14.285410563151043
ucmerced_regular_runway_0056.png,runway,12.981704711914062
ucmerced_regular_runway_0057.png,runway,7.705724080403646
ucmerced_regular_runway_0058.png,runway,9.25335693359375
ucmerced_regular_runway_0059.png,runway,8.482823689778646
ucmerced_regular_runway_0060.png,runway,8.421722412109375
ucmerced_regular_runway_0061.png,runway,11.042780558268229
ucmerced_regular_runway_0062.png,runway,10.17854433234908
ucmerced_regular_runway_0063.png,runway,9.94243876139323
ucmerced_regular_runway_0064.png,runway,8.855061848958332
ucmerced_regular_runway_0065.png,runway,8.31842041015625
ucmerced_regular_runway_0066.png,runway,3.9644012451171875
ucmerced_regular_runway_0067.png,runway,7.915913899739583
ucmerced_regular_runway_0068.png,runway,10.538177490234375
ucmerced_regular_runway_0069.png,runway,11.420089721679688
ucmerced_regular_runway_0070.png,runway,6.533152262369791
ucmerced_regular_runway_0071.png,runway,6.2972259521484375
ucmerced_regular_runway_0072.png,runway,4.585047403971354
ucmerced_regular_runway_0073.png,runway,5.2831268310546875
ucmerced_regular_runway_0074.png,runway,5.574427286783854
ucmerced_regular_runway_0075.png,runway,5.279164632161458
ucmerced_regular_runway_0076.png,runway,4.31201171875
ucmerced_regular_runway_0077.png,runway,5.3795928955078125
ucmerced_regular_runway_0078.png,runway,4.4641876220703125
ucmerced_regular_runway_0079.png,runway,4.0115000406901045
ucmerced_regular_runway_0080.png,runway,9.63202412923177
ucmerced_regular_runway_0081.png,runway,10.028305053710938
ucmerced_regular_runway_0082.png,runway,9.392318725585938
ucmerced_regular_runway_0083.png,runway,6.7008921305338545
ucmerced_regular_runway_0084.png,runway,6.957224527994791
ucmerced_regular_runway_0085.png,runway,10.595423380533855
ucmerced_regular_runway_0086.png,runway,10.934295654296875
ucmerced_regular_runway_0087.png,runway,11.327870686848959
ucmerced_regular_runway_0088.png,runway,8.506825764973957
ucmerced_regular_runway_0089.png,runway,7.84353469488189
ucmerced_regular_runway_0090.png,runway,6.7526702880859375
ucmerced_regular_runway_0091.png,runway,7.267908732096354
ucmerced_regular_runway_0092.png,runway,6.442311604817708
ucmerced_regular_runway_0093.png,runway,6.580841064453125
ucmerced_regular_runway_0094.png,runway,6.918955485026041
ucmerced_regular_runway_0095.png,runway,6.258961995442708
ucmerced_regular_runway_0096.png,runway,6.434458414713541
ucmerced_regular_runway_0097.png,runway,6.0521596272786455
ucmerced_regular_runway_0098.png,runway,6.01910400390625
ucmerced_regular_runway_0099.png,runway,6.867828369140625
ucmerced_regular_runway_0100.png,runway,7.4017791748046875
ucmerced_regular_tennis_court_0001.png,tennis,6.212066650390625
ucmerced_regular_tennis_court_0002.png,tennis,7.6137135823567705
ucmerced_regular_tennis_court_0003.png,tennis,10.928517659505209
ucmerced_regular_tennis_court_0004.png,tennis,12.034820556640625
ucmerced_regular_tennis_court_0005.png,tennis,10.458628336588541
ucmerced_regular_tennis_court_0006.png,tennis,10.814768473307293
ucmerced_regular_tennis_court_0007.png,tennis,12.014338175455729
ucmerced_regular_tennis_court_0008.png,tennis,10.584818522135418
ucmerced_regular_tennis_court_0009.png,tennis,9.055898030598957
ucmerced_regular_tennis_court_0010.png,tennis,11.37230936686198
ucmerced_regular_tennis_court_0011.png,tennis,7.9703216552734375
ucmerced_regular_tennis_court_0012.png,tennis,10.061813354492188
ucmerced_regular_tennis_court_0013.png,tennis,9.890355428059895
ucmerced_regular_tennis_court_0014.png,tennis,11.062611897786459
ucmerced_regular_tennis_court_0015.png,tennis,10.35622785931174
ucmerced_regular_tennis_court_0016.png,tennis,7.3386993408203125
ucmerced_regular_tennis_court_0017.png,tennis,6.679911295572916
ucmerced_regular_tennis_court_0018.png,tennis,7.689610799153646
ucmerced_regular_tennis_court_0019.png,tennis,6.028661092122396
ucmerced_regular_tennis_court_0020.png,tennis,6.322296142578125
ucmerced_regular_tennis_court_0021.png,tennis,12.312352498372396
ucmerced_regular_tennis_court_0022.png,tennis,11.035369873046875
ucmerced_regular_tennis_court_0023.png,tennis,9.108072916666668
ucmerced_regular_tennis_court_0024.png,tennis,4.162495930989583
ucmerced_regular_tennis_court_0025.png,tennis,6.994110107421875
ucmerced_regular_tennis_court_0026.png,tennis,7.84063720703125
ucmerced_regular_tennis_court_0027.png,tennis,8.664993286132812
ucmerced_regular_tennis_court_0028.png,tennis,8.389495849609375
ucmerced_regular_tennis_court_0029.png,tennis,11.105606079101562
ucmerced_regular_tennis_court_0030.png,tennis,11.740966796875
ucmerced_regular_tennis_court_0031.png,tennis,8.788172403971355
ucmerced_regular_tennis_court_0032.png,tennis,9.113998413085938
ucmerced_regular_tennis_court_0033.png,tennis,9.297821044921875
ucmerced_regular_tennis_court_0034.png,tennis,8.796798706054688
ucmerced_regular_tennis_court_0035.png,tennis,8.928365071614582
ucmerced_regular_tennis_court_0036.png,tennis,8.957433064778646
ucmerced_regular_tennis_court_0037.png,tennis,9.686545138888889
ucmerced_regular_tennis_court_0038.png,tennis,7.510706583658854
ucmerced_regular_tennis_court_0039.png,tennis,7.650812784830729
ucmerced_regular_tennis_court_0040.png,tennis,8.722340901692709
ucmerced_regular_tennis_court_0041.png,tennis,7.424591064453125
ucmerced_regular_tennis_court_0042.png,tennis,9.322626749674479
ucmerced_regular_tennis_court_0043.png,tennis,10.615987141927084
ucmerced_regular_tennis_court_0044.png,tennis,9.58794657389323
ucmerced_regular_tennis_court_0045.png,tennis,7.60064697265625
ucmerced_regular_tennis_court_0046.png,tennis,8.328740437825521
ucmerced_regular_tennis_court_0047.png,tennis,8.578364054361979
ucmerced_regular_tennis_court_0048.png,tennis,5.132822672526041
ucmerced_regular_tennis_court_0049.png,tennis,5.150004069010417
ucmerced_regular_tennis_court_0050.png,tennis,7.1573944091796875
