image,class,edge_density
agricultural_agricultural35.png,agricultural_agricultural,0.1790313720703125
agricultural_agricultural36.png,agricultural_agricultural,0.171722412109375
agricultural_agricultural37.png,agricultural_agricultural,0.0908050537109375
agricultural_agricultural38.png,agricultural_agricultural,0.03857421875
agricultural_agricultural39.png,agricultural_agricultural,0.087066650390625
agricultural_agricultural40.png,agricultural_agricultural,0.0
agricultural_agricultural41.png,agricultural_agricultural,0.0302734375
agricultural_agricultural42.png,agricultural_agricultural,0.1575164794921875
agricultural_agricultural43.png,agricultural_agricultural,0.12158203125
agricultural_agricultural44.png,agricultural_agricultural,0.0777435302734375
agricultural_agricultural45.png,agricultural_agricultural,0.0245208740234375
agricultural_agricultural46.png,agricultural_agricultural,0.1319122314453125
agricultural_agricultural47.png,agricultural_agricultural,0.029296875
agricultural_agricultural48.png,agricultural_agricultural,0.0382843017578125
agricultural_agricultural49.png,agricultural_agricultural,0.0040740966796875
agricultural_agricultural50.png,agricultural_agricultural,0.0309600830078125
agricultural_agricultural51.png,agricultural_agricultural,0.0177764892578125
agricultural_agricultural52.png,agricultural_agricultural,0.0291748046875
agricultural_agricultural53.png,agricultural_agricultural,0.0824127197265625
agricultural_agricultural54.png,agricultural_agricultural,0.0230865478515625
agricultural_agricultural55.png,agricultural_agricultural,0.0007476806640625
agricultural_agricultural56.png,agricultural_agricultural,0.010040283203125
agricultural_agricultural57.png,agricultural_agricultural,0.0677032470703125
agricultural_agricultural58.png,agricultural_agricultural,0.022552490234375
agricultural_agricultural59.png,agricultural_agricultural,0.0434112548828125
agricultural_agricultural60.png,agricultural_agricultural,0.1204986572265625
agricultural_agricultural61.png,agricultural_agricultural,0.3040924072265625
agricultural_agricultural62.png,agricultural_agricultural,0.3694610595703125
agricultural_agricultural63.png,agricultural_agricultural,0.0171966552734375
agricultural_agricultural64.png,agricultural_agricultural,0.0069580078125
agricultural_agricultural65.png,agricultural_agricultural,0.193328857421875
agricultural_agricultural66.png,agricultural_agricultural,0.383880615234375
agricultural_agricultural67.png,agricultural_agricultural,0.40020751953125
agricultural_agricultural68.png,agricultural_agricultural,0.4000091552734375
agricultural_agricultural69.png,agricultural_agricultural,0.3995361328125
agricultural_agricultural70.png,agricultural_agricultural,0.3956451416015625
agricultural_agricultural71.png,agricultural_agricultural,0.400604248046875
agricultural_agricultural72.png,agricultural_agricultural,0.39923095703125
agricultural_agricultural73.png,agricultural_agricultural,0.272552490234375
agricultural_agricultural74.png,agricultural_agricultural,0.067718505859375
agricultural_agricultural75.png,agricultural_agricultural,0.0
agricultural_agricultural76.png,agricultural_agricultural,0.177459716796875
agricultural_agricultural77.png,agricultural_agricultural,0.28173828125
agricultural_agricultural78.png,agricultural_agricultural,0.0001373291015625
agricultural_agricultural79.png,agricultural_agricultural,0.2173309326171875
agricultural_agricultural80.png,agricultural_agricultural,0.346160888671875
agricultural_agricultural81.png,agricultural_agricultural,0.3376312255859375
agricultural_agricultural82.png,agricultural_agricultural,0.3247528076171875
agricultural_agricultural83.png,agricultural_agricultural,0.318511962890625
agricultural_agricultural84.png,agricultural_agricultural,0.3730621337890625
agricultural_agricultural85.png,agricultural_agricultural,0.37371826171875
agricultural_agricultural86.png,agricultural_agricultural,0.0949554443359375
agricultural_agricultural87.png,agricultural_agricultural,0.2147064208984375
agricultural_agricultural88.png,agricultural_agricultural,0.223724365234375
agricultural_agricultural89.png,agricultural_agricultural,0.1681671142578125
agricultural_agricultural90.png,agricultural_agricultural,0.3007965087890625
agricultural_agricultural91.png,agricultural_agricultural,0.004547119140625
agricultural_agricultural92.png,agricultural_agricultural,0.3296661376953125
agricultural_agricultural93.png,agricultural_agricultural,0.07342529296875
agricultural_agricultural94.png,agricultural_agricultural,0.35955810546875
agricultural_agricultural95.png,agricultural_agricultural,0.057403564453125
agricultural_agricultural96.png,agricultural_agricultural,0.2938995361328125
agricultural_agricultural97.png,agricultural_agricultural,0.338653564453125
agricultural_agricultural98.png,agricultural_agricultural,0.228424072265625
agricultural_agricultural99.png,agricultural_agricultural,0.26031494140625
airplane_airplane00.png,airplane_airplane,0.0500335693359375
airplane_airplane01.png,airplane_airplane,0.0351409912109375
airplane_airplane02.png,airplane_airplane,0.0351409912109375
airplane_airplane03.png,airplane_airplane,0.07525634765625
airplane_airplane04.png,airplane_airplane,0.0690765380859375
airplane_airplane05.png,airplane_airplane,0.04901123046875
airplane_airplane06.png,airplane_airplane,0.077056884765625
airplane_airplane07.png,airplane_airplane,0.06121826171875
airplane_airplane08.png,airplane_airplane,0.076812744140625
airplane_airplane09.png,airplane_airplane,0.0769500732421875
airplane_airplane10.png,airplane_airplane,0.08233642578125
airplane_airplane11.png,airplane_airplane,0.0802001953125
airplane_airplane12.png,airplane_airplane,0.0495452880859375
airplane_airplane13.png,airplane_airplane,0.0644683837890625
airplane_airplane14.png,airplane_airplane,0.0574798583984375
airplane_airplane15.png,airplane_airplane,0.0618743896484375
airplane_airplane16.png,airplane_airplane,0.090423583984375
airplane_airplane17.png,airplane_airplane,0.112945556640625
airplane_airplane18.png,airplane_airplane,0.0923614501953125
airplane_airplane19.png,airplane_airplane,0.060577392578125
airplane_airplane20.png,airplane_airplane,0.0806427001953125
airplane_airplane21.png,airplane_airplane,0.098724365234375
airplane_airplane22.png,airplane_airplane,0.0654449462890625
airplane_airplane23.png,airplane_airplane,0.0878753662109375
airplane_airplane24.png,airplane_airplane,0.0691070556640625
airplane_airplane25.png,airplane_airplane,0.0615234375
airplane_airplane26.png,airplane_airplane,0.104644775390625
airplane_airplane27.png,airplane_airplane,0.0939178466796875
airplane_airplane28.png,airplane_airplane,0.0951385498046875
airplane_airplane29.png,airplane_airplane,0.0911712646484375
airplane_airplane30.png,airplane_airplane,0.094146728515625
airplane_airplane31.png,airplane_airplane,0.0514373779296875
airplane_airplane32.png,airplane_airplane,0.0720367431640625
airplane_airplane33.png,airplane_airplane,0.0515594482421875
airplane_airplane34.png,airplane_airplane,0.093780517578125
airplane_airplane35.png,airplane_airplane,0.0592803955078125
airplane_airplane36.png,airplane_airplane,0.0485992431640625
airplane_airplane37.png,airplane_airplane,0.0596923828125
airplane_airplane38.png,airplane_airplane,0.0617828369140625
airplane_airplane39.png,airplane_airplane,0.0634613037109375
airplane_airplane40.png,airplane_airplane,0.0612335205078125
airplane_airplane41.png,airplane_airplane,0.097625732421875
airplane_airplane42.png,airplane_airplane,0.0735015869140625
airplane_airplane43.png,airplane_airplane,0.0849456787109375
airplane_airplane44.png,airplane_airplane,0.0197601318359375
airplane_airplane45.png,airplane_airplane,0.067840576171875
airplane_airplane46.png,airplane_airplane,0.0810394287109375
airplane_airplane47.png,airplane_airplane,0.1013031005859375
airplane_airplane48.png,airplane_airplane,0.1454315185546875
airplane_airplane49.png,airplane_airplane,0.1497802734375
airplane_airplane50.png,airplane_airplane,0.1245269775390625
airplane_airplane51.png,airplane_airplane,0.0996246337890625
airplane_airplane52.png,airplane_airplane,0.0817108154296875
airplane_airplane53.png,airplane_airplane,0.1109619140625
airplane_airplane54.png,airplane_airplane,0.088104248046875
airplane_airplane55.png,airplane_airplane,0.119964599609375
airplane_airplane56.png,airplane_airplane,0.0579376220703125
airplane_airplane57.png,airplane_airplane,0.0631256103515625
airplane_airplane58.png,airplane_airplane,0.023712158203125
airplane_airplane59.png,airplane_airplane,0.116119384765625
airplane_airplane60.png,airplane_airplane,0.1061859130859375
airplane_airplane61.png,airplane_airplane,0.1172943115234375
airplane_airplane62.png,airplane_airplane,0.11322021484375
airplane_airplane63.png,airplane_airplane,0.1192169189453125
airplane_airplane64.png,airplane_airplane,0.11102294921875
airplane_airplane65.png,airplane_airplane,0.1304168701171875
airplane_airplane66.png,airplane_airplane,0.170654296875
airplane_airplane67.png,airplane_airplane,0.14501953125
airplane_airplane68.png,airplane_airplane,0.118316650390625
airplane_airplane69.png,airplane_airplane,0.109619140625
airplane_airplane70.png,airplane_airplane,0.1136932373046875
airplane_airplane71.png,airplane_airplane,0.1170806884765625
airplane_airplane72.png,airplane_airplane,0.040008544921875
airplane_airplane73.png,airplane_airplane,0.0764617919921875
airplane_airplane74.png,airplane_airplane,0.0900421142578125
airplane_airplane75.png,airplane_airplane,0.082489013671875
airplane_airplane76.png,airplane_airplane,0.0963592529296875
airplane_airplane77.png,airplane_airplane,0.065704345703125
airplane_airplane78.png,airplane_airplane,0.0927886962890625
airplane_airplane79.png,airplane_airplane,0.061859130859375
airplane_airplane80.png,airplane_airplane,0.0503082275390625
airplane_airplane81.png,airplane_airplane,0.07421875
airplane_airplane82.png,airplane_airplane,0.07440185546875
airplane_airplane83.png,airplane_airplane,0.058319091796875
airplane_airplane84.png,airplane_airplane,0.0749664306640625
airplane_airplane85.png,airplane_airplane,0.064483642578125
airplane_airplane86.png,airplane_airplane,0.0794219970703125
airplane_airplane87.png,airplane_airplane,0.138702392578125
airplane_airplane88.png,airplane_airplane,0.083343505859375
airplane_airplane89.png,airplane_airplane,0.0424957275390625
airplane_airplane90.png,airplane_airplane,0.079315185546875
airplane_airplane91.png,airplane_airplane,0.0612030029296875
airplane_airplane92.png,airplane_airplane,0.0337066650390625
airplane_airplane93.png,airplane_airplane,0.0355072021484375
airplane_airplane94.png,airplane_airplane,0.0467987060546875
airplane_airplane95.png,airplane_airplane,0.055267333984375
airplane_airplane96.png,airplane_airplane,0.108856201171875
airplane_airplane97.png,airplane_airplane,0.1104736328125
airplane_airplane98.png,airplane_airplane,0.0756072998046875
airplane_airplane99.png,airplane_airplane,0.1142730712890625
baseballdiamond_baseballdiamond00.png,baseballdiamond_baseballdiamond,0.04156494140625
baseballdiamond_baseballdiamond01.png,baseballdiamond_baseballdiamond,0.0417633056640625
baseballdiamond_baseballdiamond02.png,baseballdiamond_baseballdiamond,0.043365478515625
baseballdiamond_baseballdiamond03.png,baseballdiamond_baseballdiamond,0.039154052734375
baseballdiamond_baseballdiamond04.png,baseballdiamond_baseballdiamond,0.0368194580078125
baseballdiamond_baseballdiamond05.png,baseballdiamond_baseballdiamond,0.0581512451171875
baseballdiamond_baseballdiamond06.png,baseballdiamond_baseballdiamond,0.030792236328125
baseballdiamond_baseballdiamond07.png,baseballdiamond_baseballdiamond,0.025238037109375
baseballdiamond_baseballdiamond08.png,baseballdiamond_baseballdiamond,0.0359344482421875
baseballdiamond_baseballdiamond09.png,baseballdiamond_baseballdiamond,0.023773193359375
baseballdiamond_baseballdiamond10.png,baseballdiamond_baseballdiamond,0.0374603271484375
baseballdiamond_baseballdiamond11.png,baseballdiamond_baseballdiamond,0.0113983154296875
baseballdiamond_baseballdiamond12.png,baseballdiamond_baseballdiamond,0.0852508544921875
baseballdiamond_baseballdiamond13.png,baseballdiamond_baseballdiamond,0.0534820556640625
baseballdiamond_baseballdiamond14.png,baseballdiamond_baseballdiamond,0.0476531982421875
baseballdiamond_baseballdiamond15.png,baseballdiamond_baseballdiamond,0.067779541015625
baseballdiamond_baseballdiamond16.png,baseballdiamond_baseballdiamond,0.068572998046875
baseballdiamond_baseballdiamond17.png,baseballdiamond_baseballdiamond,0.0809783935546875
baseballdiamond_baseballdiamond18.png,baseballdiamond_baseballdiamond,0.059600830078125
baseballdiamond_baseballdiamond19.png,baseballdiamond_baseballdiamond,0.111541748046875
baseballdiamond_baseballdiamond20.png,baseballdiamond_baseballdiamond,0.0950164794921875
baseballdiamond_baseballdiamond21.png,baseballdiamond_baseballdiamond,0.03948974609375
baseballdiamond_baseballdiamond22.png,baseballdiamond_baseballdiamond,0.0431365966796875
baseballdiamond_baseballdiamond23.png,baseballdiamond_baseballdiamond,0.0308685302734375
baseballdiamond_baseballdiamond24.png,baseballdiamond_baseballdiamond,0.020965576171875
baseballdiamond_baseballdiamond25.png,baseballdiamond_baseballdiamond,0.0451202392578125
baseballdiamond_baseballdiamond26.png,baseballdiamond_baseballdiamond,0.035614013671875
baseballdiamond_baseballdiamond27.png,baseballdiamond_baseballdiamond,0.031646728515625
baseballdiamond_baseballdiamond28.png,baseballdiamond_baseballdiamond,0.0472259521484375
baseballdiamond_baseballdiamond29.png,baseballdiamond_baseballdiamond,0.0341644287109375
baseballdiamond_baseballdiamond30.png,baseballdiamond_baseballdiamond,0.024627685546875
baseballdiamond_baseballdiamond31.png,baseballdiamond_baseballdiamond,0.076751708984375
baseballdiamond_baseballdiamond32.png,baseballdiamond_baseballdiamond,0.033203125
baseballdiamond_baseballdiamond33.png,baseballdiamond_baseballdiamond,0.0263671875
baseballdiamond_baseballdiamond34.png,baseballdiamond_baseballdiamond,0.019287109375
baseballdiamond_baseballdiamond35.png,baseballdiamond_baseballdiamond,0.0504150390625
baseballdiamond_baseballdiamond36.png,baseballdiamond_baseballdiamond,0.0587310791015625
baseballdiamond_baseballdiamond37.png,baseballdiamond_baseballdiamond,0.08990478515625
baseballdiamond_baseballdiamond38.png,baseballdiamond_baseballdiamond,0.0893402099609375
baseballdiamond_baseballdiamond39.png,baseballdiamond_baseballdiamond,0.08990478515625
baseballdiamond_baseballdiamond40.png,baseballdiamond_baseballdiamond,0.0790863037109375
baseballdiamond_baseballdiamond41.png,baseballdiamond_baseballdiamond,0.0432281494140625
baseballdiamond_baseballdiamond42.png,baseballdiamond_baseballdiamond,0.0422210693359375
baseballdiamond_baseballdiamond43.png,baseballdiamond_baseballdiamond,0.087890625
baseballdiamond_baseballdiamond44.png,baseballdiamond_baseballdiamond,0.087188720703125
baseballdiamond_baseballdiamond45.png,baseballdiamond_baseballdiamond,0.060302734375
baseballdiamond_baseballdiamond46.png,baseballdiamond_baseballdiamond,0.0640411376953125
baseballdiamond_baseballdiamond47.png,baseballdiamond_baseballdiamond,0.091400146484375
baseballdiamond_baseballdiamond48.png,baseballdiamond_baseballdiamond,0.053314208984375
baseballdiamond_baseballdiamond49.png,baseballdiamond_baseballdiamond,0.07098388671875
baseballdiamond_baseballdiamond50.png,baseballdiamond_baseballdiamond,0.0749359130859375
baseballdiamond_baseballdiamond51.png,baseballdiamond_baseballdiamond,0.071014404296875
baseballdiamond_baseballdiamond52.png,baseballdiamond_baseballdiamond,0.0616455078125
baseballdiamond_baseballdiamond53.png,baseballdiamond_baseballdiamond,0.0261688232421875
baseballdiamond_baseballdiamond54.png,baseballdiamond_baseballdiamond,0.024871826171875
baseballdiamond_baseballdiamond55.png,baseballdiamond_baseballdiamond,0.048370361328125
baseballdiamond_baseballdiamond56.png,baseballdiamond_baseballdiamond,0.026611328125
baseballdiamond_baseballdiamond57.png,baseballdiamond_baseballdiamond,0.0323944091796875
baseballdiamond_baseballdiamond58.png,baseballdiamond_baseballdiamond,0.05059814453125
baseballdiamond_baseballdiamond59.png,baseballdiamond_baseballdiamond,0.077789306640625
baseballdiamond_baseballdiamond60.png,baseballdiamond_baseballdiamond,0.0745697021484375
baseballdiamond_baseballdiamond61.png,baseballdiamond_baseballdiamond,0.1008148193359375
baseballdiamond_baseballdiamond62.png,baseballdiamond_baseballdiamond,0.069244384765625
baseballdiamond_baseballdiamond63.png,baseballdiamond_baseballdiamond,0.0661468505859375
baseballdiamond_baseballdiamond64.png,baseballdiamond_baseballdiamond,0.102264404296875
baseballdiamond_baseballdiamond65.png,baseballdiamond_baseballdiamond,0.0703887939453125
baseballdiamond_baseballdiamond66.png,baseballdiamond_baseballdiamond,0.018341064453125
baseballdiamond_baseballdiamond67.png,baseballdiamond_baseballdiamond,0.015045166015625
baseballdiamond_baseballdiamond68.png,baseballdiamond_baseballdiamond,0.0151519775390625
baseballdiamond_baseballdiamond69.png,baseballdiamond_baseballdiamond,0.0130767822265625
baseballdiamond_baseballdiamond70.png,baseballdiamond_baseballdiamond,0.0166015625
baseballdiamond_baseballdiamond71.png,baseballdiamond_baseballdiamond,0.0205841064453125
baseballdiamond_baseballdiamond72.png,baseballdiamond_baseballdiamond,0.016326904296875
baseballdiamond_baseballdiamond73.png,baseballdiamond_baseballdiamond,0.0045318603515625
baseballdiamond_baseballdiamond74.png,baseballdiamond_baseballdiamond,0.0220489501953125
baseballdiamond_baseballdiamond75.png,baseballdiamond_baseballdiamond,0.018463134765625
baseballdiamond_baseballdiamond76.png,baseballdiamond_baseballdiamond,0.0156402587890625
baseballdiamond_baseballdiamond77.png,baseballdiamond_baseballdiamond,0.0054473876953125
baseballdiamond_baseballdiamond78.png,baseballdiamond_baseballdiamond,0.0122833251953125
baseballdiamond_baseballdiamond79.png,baseballdiamond_baseballdiamond,0.1208343505859375
baseballdiamond_baseballdiamond80.png,baseballdiamond_baseballdiamond,0.0268402099609375
baseballdiamond_baseballdiamond81.png,baseballdiamond_baseballdiamond,0.0537109375
baseballdiamond_baseballdiamond82.png,baseballdiamond_baseballdiamond,0.05499267578125
baseballdiamond_baseballdiamond83.png,baseballdiamond_baseballdiamond,0.013153076171875
baseballdiamond_baseballdiamond84.png,baseballdiamond_baseballdiamond,0.0225372314453125
baseballdiamond_baseballdiamond85.png,baseballdiamond_baseballdiamond,0.013702392578125
baseballdiamond_baseballdiamond86.png,baseballdiamond_baseballdiamond,0.02215576171875
baseballdiamond_baseballdiamond87.png,baseballdiamond_baseballdiamond,0.0290069580078125
baseballdiamond_baseballdiamond88.png,baseballdiamond_baseballdiamond,0.0457305908203125
baseballdiamond_baseballdiamond89.png,baseballdiamond_baseballdiamond,0.0475921630859375
baseballdiamond_baseballdiamond90.png,baseballdiamond_baseballdiamond,0.006378173828125
baseballdiamond_baseballdiamond91.png,baseballdiamond_baseballdiamond,0.0484466552734375
baseballdiamond_baseballdiamond92.png,baseballdiamond_baseballdiamond,0.05712890625
baseballdiamond_baseballdiamond93.png,baseballdiamond_baseballdiamond,0.0646820068359375
baseballdiamond_baseballdiamond94.png,baseballdiamond_baseballdiamond,0.022003173828125
baseballdiamond_baseballdiamond95.png,baseballdiamond_baseballdiamond,0.0865936279296875
baseballdiamond_baseballdiamond96.png,baseballdiamond_baseballdiamond,0.0674591064453125
baseballdiamond_baseballdiamond97.png,baseballdiamond_baseballdiamond,0.0381927490234375
baseballdiamond_baseballdiamond98.png,baseballdiamond_baseballdiamond,0.0465240478515625
baseballdiamond_baseballdiamond99.png,baseballdiamond_baseballdiamond,0.0517578125
beach_beach00.png,beach_beach,0.1235198974609375
beach_beach01.png,beach_beach,0.1753387451171875
beach_beach02.png,beach_beach,0.142913818359375
beach_beach03.png,beach_beach,0.137908935546875
beach_beach04.png,beach_beach,0.16455078125
beach_beach05.png,beach_beach,0.17840576171875
beach_beach06.png,beach_beach,0.0333709716796875
beach_beach07.png,beach_beach,0.0200653076171875
beach_beach08.png,beach_beach,0.0226898193359375
beach_beach09.png,beach_beach,0.067626953125
beach_beach10.png,beach_beach,0.065032958984375
beach_beach11.png,beach_beach,0.0168304443359375
beach_beach12.png,beach_beach,0.0152130126953125
beach_beach13.png,beach_beach,0.0071258544921875
beach_beach14.png,beach_beach,0.0044708251953125
beach_beach15.png,beach_beach,0.0131378173828125
beach_beach16.png,beach_beach,0.0009002685546875
beach_beach17.png,beach_beach,0.002044677734375
beach_beach18.png,beach_beach,0.0003204345703125
beach_beach19.png,beach_beach,0.0245208740234375
beach_beach20.png,beach_beach,0.030731201171875
beach_beach21.png,beach_beach,0.0268096923828125
beach_beach22.png,beach_beach,0.026580810546875
beach_beach23.png,beach_beach,0.031707763671875
beach_beach24.png,beach_beach,0.0142822265625
beach_beach25.png,beach_beach,0.0157318115234375
beach_beach26.png,beach_beach,0.009674072265625
beach_beach27.png,beach_beach,0.098876953125
beach_beach28.png,beach_beach,0.107452392578125
beach_beach29.png,beach_beach,0.0229339599609375
beach_beach30.png,beach_beach,0.0324249267578125
beach_beach31.png,beach_beach,0.0072021484375
beach_beach32.png,beach_beach,0.0245513916015625
beach_beach33.png,beach_beach,0.087921142578125
beach_beach34.png,beach_beach,0.053253173828125
beach_beach35.png,beach_beach,0.0335845947265625
beach_beach36.png,beach_beach,0.0461578369140625
beach_beach37.png,beach_beach,0.084320068359375
beach_beach38.png,beach_beach,0.1273651123046875
beach_beach39.png,beach_beach,0.04510498046875
beach_beach40.png,beach_beach,0.0652313232421875
beach_beach41.png,beach_beach,0.07647705078125
beach_beach42.png,beach_beach,0.052520751953125
beach_beach43.png,beach_beach,0.036956787109375
beach_beach44.png,beach_beach,0.06097412109375
beach_beach45.png,beach_beach,0.0959320068359375
beach_beach46.png,beach_beach,0.0769195556640625
beach_beach47.png,beach_beach,0.0769805908203125
beach_beach48.png,beach_beach,0.076751708984375
beach_beach49.png,beach_beach,0.0190277099609375
beach_beach50.png,beach_beach,0.0380859375
beach_beach51.png,beach_beach,0.025299072265625
beach_beach52.png,beach_beach,0.0231781005859375
beach_beach53.png,beach_beach,0.019775390625
beach_beach54.png,beach_beach,0.02117919921875
beach_beach55.png,beach_beach,0.0323486328125
beach_beach56.png,beach_beach,0.0418243408203125
beach_beach57.png,beach_beach,0.0146484375
beach_beach58.png,beach_beach,0.0172882080078125
beach_beach59.png,beach_beach,0.0203094482421875
beach_beach60.png,beach_beach,0.0191802978515625
beach_beach61.png,beach_beach,0.029998779296875
beach_beach62.png,beach_beach,0.0110321044921875
beach_beach63.png,beach_beach,0.011077880859375
beach_beach64.png,beach_beach,0.012542724609375
beach_beach65.png,beach_beach,0.0106048583984375
beach_beach66.png,beach_beach,0.009124755859375
beach_beach67.png,beach_beach,0.057891845703125
beach_beach68.png,beach_beach,0.0631256103515625
beach_beach69.png,beach_beach,0.0621490478515625
beach_beach70.png,beach_beach,0.03692626953125
beach_beach71.png,beach_beach,0.0381011962890625
beach_beach72.png,beach_beach,0.03228759765625
beach_beach73.png,beach_beach,0.1060638427734375
beach_beach74.png,beach_beach,0.120330810546875
beach_beach75.png,beach_beach,0.0175933837890625
beach_beach76.png,beach_beach,0.0102996826171875
beach_beach77.png,beach_beach,0.0176544189453125
beach_beach78.png,beach_beach,0.0061187744140625
beach_beach79.png,beach_beach,0.00091552734375
beach_beach80.png,beach_beach,0.0005950927734375
beach_beach81.png,beach_beach,0.0020294189453125
beach_beach82.png,beach_beach,0.001068115234375
beach_beach83.png,beach_beach,0.00018310546875
beach_beach84.png,beach_beach,0.0006866455078125
beach_beach85.png,beach_beach,0.0162506103515625
beach_beach86.png,beach_beach,0.0083770751953125
beach_beach87.png,beach_beach,0.0082550048828125
beach_beach88.png,beach_beach,0.0173492431640625
beach_beach89.png,beach_beach,0.00738525390625
beach_beach90.png,beach_beach,0.01190185546875
beach_beach91.png,beach_beach,0.0084381103515625
beach_beach92.png,beach_beach,0.013763427734375
beach_beach93.png,beach_beach,0.016998291015625
beach_beach94.png,beach_beach,0.034149169921875
beach_beach95.png,beach_beach,0.0303802490234375
beach_beach96.png,beach_beach,0.0426788330078125
beach_beach97.png,beach_beach,0.05010986328125
beach_beach98.png,beach_beach,0.0437774658203125
beach_beach99.png,beach_beach,0.0287628173828125
buildings_buildings00.png,buildings_buildings,0.1051025390625
buildings_buildings01.png,buildings_buildings,0.101318359375
buildings_buildings02.png,buildings_buildings,0.1181793212890625
buildings_buildings03.png,buildings_buildings,0.1260223388671875
buildings_buildings04.png,buildings_buildings,0.0904388427734375
buildings_buildings05.png,buildings_buildings,0.1304931640625
buildings_buildings06.png,buildings_buildings,0.1049346923828125
buildings_buildings07.png,buildings_buildings,0.1376190185546875
buildings_buildings08.png,buildings_buildings,0.116729736328125
buildings_buildings09.png,buildings_buildings,0.15313720703125
buildings_buildings10.png,buildings_buildings,0.137603759765625
buildings_buildings11.png,buildings_buildings,0.1185760498046875
buildings_buildings12.png,buildings_buildings,0.1070404052734375
buildings_buildings13.png,buildings_buildings,0.1412353515625
buildings_buildings14.png,buildings_buildings,0.1230621337890625
buildings_buildings15.png,buildings_buildings,0.1319427490234375
buildings_buildings16.png,buildings_buildings,0.1457977294921875
buildings_buildings17.png,buildings_buildings,0.1023712158203125
buildings_buildings18.png,buildings_buildings,0.09735107421875
buildings_buildings19.png,buildings_buildings,0.1675567626953125
buildings_buildings20.png,buildings_buildings,0.1472625732421875
buildings_buildings21.png,buildings_buildings,0.142669677734375
buildings_buildings22.png,buildings_buildings,0.155364990234375
buildings_buildings23.png,buildings_buildings,0.0944061279296875
buildings_buildings24.png,buildings_buildings,0.1031036376953125
buildings_buildings25.png,buildings_buildings,0.099822998046875
buildings_buildings26.png,buildings_buildings,0.1555328369140625
buildings_buildings27.png,buildings_buildings,0.0911102294921875
buildings_buildings28.png,buildings_buildings,0.1002349853515625
buildings_buildings29.png,buildings_buildings,0.095794677734375
buildings_buildings30.png,buildings_buildings,0.1103668212890625
buildings_buildings31.png,buildings_buildings,0.11090087890625
buildings_buildings32.png,buildings_buildings,0.120819091796875
buildings_buildings33.png,buildings_buildings,0.0750579833984375
buildings_buildings34.png,buildings_buildings,0.0623779296875
buildings_buildings35.png,buildings_buildings,0.11126708984375
buildings_buildings36.png,buildings_buildings,0.1502838134765625
buildings_buildings37.png,buildings_buildings,0.17462158203125
buildings_buildings38.png,buildings_buildings,0.1647796630859375
buildings_buildings39.png,buildings_buildings,0.142852783203125
buildings_buildings40.png,buildings_buildings,0.193756103515625
buildings_buildings41.png,buildings_buildings,0.1936492919921875
buildings_buildings42.png,buildings_buildings,0.2154693603515625
buildings_buildings43.png,buildings_buildings,0.163299560546875
buildings_buildings44.png,buildings_buildings,0.1578826904296875
buildings_buildings45.png,buildings_buildings,0.1203765869140625
buildings_buildings46.png,buildings_buildings,0.143402099609375
buildings_buildings47.png,buildings_buildings,0.1788330078125
buildings_buildings48.png,buildings_buildings,0.1851654052734375
buildings_buildings49.png,buildings_buildings,0.1722412109375
buildings_buildings50.png,buildings_buildings,0.1236419677734375
