image,category,edge_density
ucmerced_regular_v2_baseball_diamond_0004.png,baseball,4.697789510091146
ucmerced_regular_v2_baseball_diamond_0005.png,baseball,4.890533447265625
ucmerced_regular_v2_baseball_diamond_0006.png,baseball,5.71826171875
ucmerced_regular_v2_baseball_diamond_0007.png,baseball,4.3429107666015625
ucmerced_regular_v2_baseball_diamond_0008.png,baseball,4.302602132161459
ucmerced_regular_v2_baseball_diamond_0009.png,baseball,4.760004679361979
ucmerced_regular_v2_baseball_diamond_0010.png,baseball,4.367121378580729
ucmerced_regular_v2_baseball_diamond_0011.png,baseball,4.8231201171875
ucmerced_regular_v2_baseball_diamond_0012.png,baseball,3.6081034342447915
ucmerced_regular_v2_baseball_diamond_0013.png,baseball,8.561447143554688
ucmerced_regular_v2_baseball_diamond_0014.png,baseball,7.133341471354166
ucmerced_regular_v2_baseball_diamond_0015.png,baseball,4.100397745768229
ucmerced_regular_v2_baseball_diamond_0016.png,baseball,9.058820199275363
ucmerced_regular_v2_baseball_diamond_0017.png,baseball,10.106836954752605
ucmerced_regular_v2_baseball_diamond_0018.png,baseball,10.639556884765625
ucmerced_regular_v2_baseball_diamond_0019.png,baseball,8.514027913411457
ucmerced_regular_v2_baseball_diamond_0020.png,baseball,10.34039815266927
ucmerced_regular_v2_baseball_diamond_0021.png,baseball,9.998621622721355
ucmerced_regular_v2_baseball_diamond_0022.png,baseball,7.381169637044271
ucmerced_regular_v2_baseball_diamond_0023.png,baseball,7.042363484700521
ucmerced_regular_v2_baseball_diamond_0024.png,baseball,7.9434763590494795
ucmerced_regular_v2_baseball_diamond_0025.png,baseball,7.568822224934896
ucmerced_regular_v2_baseball_diamond_0026.png,baseball,8.647694905598957
ucmerced_regular_v2_baseball_diamond_0027.png,baseball,9.167597452799479
ucmerced_regular_v2_baseball_diamond_0028.png,baseball,8.83203125
ucmerced_regular_v2_baseball_diamond_0029.png,baseball,4.944483439127604
ucmerced_regular_v2_baseball_diamond_0030.png,baseball,3.6520741780598955
ucmerced_regular_v2_baseball_diamond_0031.png,baseball,3.1539306640625
ucmerced_regular_v2_baseball_diamond_0032.png,baseball,7.299733479817709
ucmerced_regular_v2_baseball_diamond_0033.png,baseball,4.022099812825521
ucmerced_regular_v2_baseball_diamond_0034.png,baseball,3.936701456705729
ucmerced_regular_v2_baseball_diamond_0035.png,baseball,3.48095703125
ucmerced_regular_v2_baseball_diamond_0036.png,baseball,5.0439453125
ucmerced_regular_v2_baseball_diamond_0037.png,baseball,5.085749308268229
ucmerced_regular_v2_baseball_diamond_0038.png,baseball,5.752705891927084
ucmerced_regular_v2_baseball_diamond_0039.png,baseball,6.043711344401041
ucmerced_regular_v2_baseball_diamond_0040.png,baseball,7.3072509765625
ucmerced_regular_v2_baseball_diamond_0041.png,baseball,6.522486368815104
ucmerced_regular_v2_baseball_diamond_0042.png,baseball,5.9858449300130205
ucmerced_regular_v2_baseball_diamond_0043.png,baseball,6.018132527669271
ucmerced_regular_v2_baseball_diamond_0044.png,baseball,7.604634602864583
ucmerced_regular_v2_baseball_diamond_0045.png,baseball,7.6461334228515625
ucmerced_regular_v2_baseball_diamond_0046.png,baseball,6.794765625
ucmerced_regular_v2_baseball_diamond_0047.png,baseball,6.955256144205729
ucmerced_regular_v2_baseball_diamond_0048.png,baseball,7.332438151041667
ucmerced_regular_v2_baseball_diamond_0049.png,baseball,6.684987386067709
ucmerced_regular_v2_baseball_diamond_0050.png,baseball,7.42584228515625
ucmerced_regular_v2_baseball_diamond_0051.png,baseball,7.11895751953125
ucmerced_regular_v2_baseball_diamond_0052.png,baseball,7.0176849365234375
ucmerced_regular_v2_baseball_diamond_0053.png,baseball,6.801600138346354
ucmerced_regular_v2_baseball_diamond_0054.png,baseball,3.006342569986979
ucmerced_regular_v2_baseball_diamond_0055.png,baseball,3.2284444173177085
ucmerced_regular_v2_baseball_diamond_0056.png,baseball,4.254689534505209
ucmerced_regular_v2_baseball_diamond_0057.png,baseball,3.782867431640625
ucmerced_regular_v2_baseball_diamond_0058.png,baseball,3.967193603515625
ucmerced_regular_v2_baseball_diamond_0059.png,baseball,4.2852427164713545
ucmerced_regular_v2_baseball_diamond_0060.png,baseball,9.996724446614584
ucmerced_regular_v2_baseball_diamond_0061.png,baseball,9.476593017578125
ucmerced_regular_v2_baseball_diamond_0062.png,baseball,11.164861043294271
ucmerced_regular_v2_baseball_diamond_0063.png,baseball,9.311614990234375
ucmerced_regular_v2_baseball_diamond_0064.png,baseball,9.60101826985677
ucmerced_regular_v2_baseball_diamond_0065.png,baseball,10.585378011067707
ucmerced_regular_v2_baseball_diamond_0066.png,baseball,9.223419189453125
ucmerced_regular_v2_baseball_diamond_0067.png,baseball,3.193135579427083
ucmerced_regular_v2_baseball_diamond_0068.png,baseball,3.041102091471354
ucmerced_regular_v2_baseball_diamond_0069.png,baseball,2.76092529296875
ucmerced_regular_v2_baseball_diamond_0070.png,baseball,3.1320953369140625
ucmerced_regular_v2_baseball_diamond_0071.png,baseball,3.5448506673177085
ucmerced_regular_v2_baseball_diamond_0072.png,baseball,3.8831787109375
ucmerced_regular_v2_baseball_diamond_0073.png,baseball,3.4444020589192705
ucmerced_regular_v2_baseball_diamond_0074.png,baseball,2.4268646240234375
ucmerced_regular_v2_baseball_diamond_0075.png,baseball,3.3027903238932295
ucmerced_regular_v2_baseball_diamond_0076.png,baseball,2.298634847005208
ucmerced_regular_v2_baseball_diamond_0077.png,baseball,2.405771891276042
ucmerced_regular_v2_baseball_diamond_0078.png,baseball,2.6763916015625
ucmerced_regular_v2_baseball_diamond_0079.png,baseball,2.6799977620442705
ucmerced_regular_v2_baseball_diamond_0080.png,baseball,12.809463500976562
ucmerced_regular_v2_baseball_diamond_0081.png,baseball,4.1757151285807295
ucmerced_regular_v2_baseball_diamond_0082.png,baseball,5.425537109375
ucmerced_regular_v2_baseball_diamond_0083.png,baseball,5.540028889973958
ucmerced_regular_v2_baseball_diamond_0084.png,baseball,3.9193878173828125
ucmerced_regular_v2_baseball_diamond_0085.png,baseball,4.1149648030598955
ucmerced_regular_v2_baseball_diamond_0086.png,baseball,4.1168975830078125
ucmerced_regular_v2_baseball_diamond_0087.png,baseball,3.9188690185546875
ucmerced_regular_v2_baseball_diamond_0088.png,baseball,4.471577962239584
ucmerced_regular_v2_baseball_diamond_0089.png,baseball,5.2451019287109375
ucmerced_regular_v2_baseball_diamond_0090.png,baseball,4.9414723714192705
ucmerced_regular_v2_baseball_diamond_0091.png,baseball,3.308390299479167
ucmerced_regular_v2_baseball_diamond_0092.png,baseball,4.177001953125
ucmerced_regular_v2_baseball_diamond_0093.png,baseball,4.5834197998046875
ucmerced_regular_v2_baseball_diamond_0094.png,baseball,5.0466299019607845
ucmerced_regular_v2_baseball_diamond_0095.png,baseball,2.8794047037760415
ucmerced_regular_v2_baseball_diamond_0096.png,baseball,6.128229777018229
ucmerced_regular_v2_baseball_diamond_0097.png,baseball,4.8147328694661455
ucmerced_regular_v2_baseball_diamond_0098.png,baseball,3.67578125
ucmerced_regular_v2_baseball_diamond_0099.png,baseball,4.046488444010416
ucmerced_regular_v2_baseball_diamond_0100.png,baseball,4.2868194580078125
ucmerced_regular_v2_golf_course_0001.png,golf,5.879633585611979
ucmerced_regular_v2_golf_course_0002.png,golf,5.4615224202473955
ucmerced_regular_v2_golf_course_0003.png,golf,9.805628458658855
ucmerced_regular_v2_golf_course_0004.png,golf,11.89294942220052
ucmerced_regular_v2_golf_course_0005.png,golf,8.24659694555113
ucmerced_regular_v2_golf_course_0006.png,golf,11.25261972941567
ucmerced_regular_v2_golf_course_0007.png,golf,10.87132719123506
ucmerced_regular_v2_golf_course_0008.png,golf,7.448419862217795
ucmerced_regular_v2_golf_course_0009.png,golf,7.2008209228515625
ucmerced_regular_v2_golf_course_0010.png,golf,5.442576090494791
ucmerced_regular_v2_golf_course_0011.png,golf,7.218353271484375
ucmerced_regular_v2_golf_course_0012.png,golf,6.9557342529296875
ucmerced_regular_v2_golf_course_0013.png,golf,9.430369059244791
ucmerced_regular_v2_golf_course_0014.png,golf,6.770055135091146
ucmerced_regular_v2_golf_course_0015.png,golf,5.9980926513671875
ucmerced_regular_v2_golf_course_0016.png,golf,7.9993133544921875
ucmerced_regular_v2_golf_course_0017.png,golf,6.1997324625651045
ucmerced_regular_v2_golf_course_0018.png,golf,5.017237345377604
ucmerced_regular_v2_golf_course_0019.png,golf,6.41314697265625
ucmerced_regular_v2_golf_course_0020.png,golf,7.5723012288411455
ucmerced_regular_v2_golf_course_0021.png,golf,8.668919881184895
ucmerced_regular_v2_golf_course_0022.png,golf,7.329366048177084
ucmerced_regular_v2_golf_course_0023.png,golf,7.425333658854166
ucmerced_regular_v2_golf_course_0024.png,golf,8.79998779296875
ucmerced_regular_v2_golf_course_0025.png,golf,7.050445556640625
ucmerced_regular_v2_golf_course_0026.png,golf,7.89300537109375
ucmerced_regular_v2_golf_course_0027.png,golf,10.092447916666668
ucmerced_regular_v2_golf_course_0028.png,golf,8.547190348307293
ucmerced_regular_v2_golf_course_0029.png,golf,7.7187550862630205
ucmerced_regular_v2_golf_course_0030.png,golf,8.677805582682293
ucmerced_regular_v2_golf_course_0031.png,golf,7.7768402099609375
ucmerced_regular_v2_golf_course_0032.png,golf,7.888493855794271
ucmerced_regular_v2_golf_course_0033.png,golf,8.871129353841146
ucmerced_regular_v2_golf_course_0034.png,golf,8.838399251302082
ucmerced_regular_v2_golf_course_0035.png,golf,9.251881917317707
ucmerced_regular_v2_golf_course_0036.png,golf,8.384134928385416
ucmerced_regular_v2_golf_course_0037.png,golf,8.435892740885416
ucmerced_regular_v2_golf_course_0038.png,golf,9.3018798828125
ucmerced_regular_v2_golf_course_0039.png,golf,9.14093526204427
ucmerced_regular_v2_golf_course_0040.png,golf,8.3341064453125
ucmerced_regular_v2_golf_course_0041.png,golf,9.497385660807293
ucmerced_regular_v2_golf_course_0042.png,golf,8.76348368326823
ucmerced_regular_v2_golf_course_0043.png,golf,6.341379801432291
ucmerced_regular_v2_golf_course_0044.png,golf,4.644022623697916
ucmerced_regular_v2_golf_course_0045.png,golf,3.4656829833984375
ucmerced_regular_v2_golf_course_0046.png,golf,3.6492055257161455
ucmerced_regular_v2_golf_course_0047.png,golf,4.7839508056640625
ucmerced_regular_v2_golf_course_0048.png,golf,3.7296091715494795
ucmerced_regular_v2_golf_course_0049.png,golf,4.211802164713542
ucmerced_regular_v2_golf_course_0050.png,golf,4.294331868489583
ucmerced_regular_v2_golf_course_0051.png,golf,5.1278533935546875
ucmerced_regular_v2_golf_course_0052.png,golf,3.8239186604817705
ucmerced_regular_v2_golf_course_0053.png,golf,6.5932464599609375
ucmerced_regular_v2_golf_course_0054.png,golf,3.1957041422526045
ucmerced_regular_v2_golf_course_0055.png,golf,3.090301513671875
ucmerced_regular_v2_golf_course_0056.png,golf,3.057520548502604
ucmerced_regular_v2_golf_course_0057.png,golf,3.65374755859375
ucmerced_regular_v2_golf_course_0058.png,golf,3.673543294270833
ucmerced_regular_v2_golf_course_0059.png,golf,3.5305938720703125
ucmerced_regular_v2_golf_course_0060.png,golf,3.7914988199869795
ucmerced_regular_v2_golf_course_0061.png,golf,3.446136474609375
ucmerced_regular_v2_golf_course_0062.png,golf,2.9773000081380205
ucmerced_regular_v2_golf_course_0063.png,golf,3.7829945882161455
ucmerced_regular_v2_golf_course_0064.png,golf,3.7303314208984375
ucmerced_regular_v2_golf_course_0065.png,golf,3.047368367513021
ucmerced_regular_v2_golf_course_0066.png,golf,4.234853108723959
ucmerced_regular_v2_golf_course_0067.png,golf,3.3599446614583335
ucmerced_regular_v2_golf_course_0068.png,golf,3.423675537109375
ucmerced_regular_v2_golf_course_0069.png,golf,4.0562896728515625
ucmerced_regular_v2_golf_course_0070.png,golf,3.4060618082682295
ucmerced_regular_v2_golf_course_0071.png,golf,4.3727264404296875
ucmerced_regular_v2_golf_course_0072.png,golf,4.101898193359375
ucmerced_regular_v2_golf_course_0073.png,golf,3.9723968505859375
ucmerced_regular_v2_golf_course_0074.png,golf,3.9250081380208335
ucmerced_regular_v2_golf_course_0075.png,golf,5.681772867838542
ucmerced_regular_v2_golf_course_0076.png,golf,4.6850433349609375
ucmerced_regular_v2_golf_course_0077.png,golf,5.6182708740234375
ucmerced_regular_v2_golf_course_0078.png,golf,5.4070892333984375
ucmerced_regular_v2_golf_course_0079.png,golf,5.241449991861979
ucmerced_regular_v2_golf_course_0080.png,golf,6.43353271484375
ucmerced_regular_v2_golf_course_0081.png,golf,6.519195556640625
ucmerced_regular_v2_golf_course_0082.png,golf,6.2687428792317705
ucmerced_regular_v2_golf_course_0083.png,golf,6.989857991536458
ucmerced_regular_v2_golf_course_0084.png,golf,6.404505411783854
ucmerced_regular_v2_golf_course_0085.png,golf,6.2343902587890625
ucmerced_regular_v2_golf_course_0086.png,golf,6.9843902587890625
ucmerced_regular_v2_golf_course_0087.png,golf,7.512120564778646
ucmerced_regular_v2_golf_course_0088.png,golf,3.4143269856770835
ucmerced_regular_v2_golf_course_0089.png,golf,3.469563802083333
ucmerced_regular_v2_golf_course_0090.png,golf,3.146611531575521
ucmerced_regular_v2_golf_course_0091.png,golf,4.179351806640625
ucmerced_regular_v2_golf_course_0092.png,golf,3.6389261881510415
ucmerced_regular_v2_golf_course_0093.png,golf,4.439229329427083
ucmerced_regular_v2_golf_course_0094.png,golf,3.8614908854166665
ucmerced_regular_v2_golf_course_0095.png,golf,3.8806813557942705
ucmerced_regular_v2_golf_course_0096.png,golf,4.37860107421875
ucmerced_regular_v2_golf_course_0097.png,golf,2.1933949788411455
ucmerced_regular_v2_golf_course_0098.png,golf,2.1628367106119795
ucmerced_regular_v2_golf_course_0099.png,golf,1.850855509440104
ucmerced_regular_v2_golf_course_0100.png,golf,2.0240325927734375
ucmerced_regular_v2_runway_0001.png,runway,6.346150716145833
ucmerced_regular_v2_runway_0002.png,runway,8.595448811848957
ucmerced_regular_v2_runway_0003.png,runway,5.717010498046875
ucmerced_regular_v2_runway_0004.png,runway,5.660868326822917
ucmerced_regular_v2_runway_0005.png,runway,6.008890787760416
ucmerced_regular_v2_runway_0006.png,runway,5.68731689453125
ucmerced_regular_v2_runway_0007.png,runway,6.411738077799479
ucmerced_regular_v2_runway_0008.png,runway,5.950429280598959
ucmerced_regular_v2_runway_0009.png,runway,6.023188273111979
ucmerced_regular_v2_runway_0010.png,runway,6.0274658203125
ucmerced_regular_v2_runway_0011.png,runway,6.0218760172526045
ucmerced_regular_v2_runway_0012.png,runway,5.6398061116536455
ucmerced_regular_v2_runway_0013.png,runway,5.5072021484375
ucmerced_regular_v2_runway_0014.png,runway,5.300404866536458
ucmerced_regular_v2_runway_0015.png,runway,6.017064412434896
ucmerced_regular_v2_runway_0016.png,runway,5.425999959309896
ucmerced_regular_v2_runway_0017.png,runway,5.640421549479166
ucmerced_regular_v2_runway_0018.png,runway,5.5478566487630205
ucmerced_regular_v2_runway_0019.png,runway,8.424006144205729
ucmerced_regular_v2_runway_0020.png,runway,5.704172770182291
ucmerced_regular_v2_runway_0021.png,runway,7.8692372639973955
ucmerced_regular_v2_runway_0022.png,runway,7.942799886067709
ucmerced_regular_v2_runway_0023.png,runway,9.32598876953125
ucmerced_regular_v2_runway_0024.png,runway,7.338322957356771
ucmerced_regular_v2_runway_0025.png,runway,5.2301483154296875
ucmerced_regular_v2_runway_0026.png,runway,7.85626220703125
ucmerced_regular_v2_runway_0027.png,runway,7.417429606119792
ucmerced_regular_v2_runway_0028.png,runway,8.68365987141927
ucmerced_regular_v2_runway_0029.png,runway,7.219085693359375
ucmerced_regular_v2_runway_0030.png,runway,5.735127766927083
ucmerced_regular_v2_runway_0031.png,runway,5.3617808024088545
ucmerced_regular_v2_runway_0032.png,runway,6.184529622395833
ucmerced_regular_v2_runway_0033.png,runway,6.4599558512369795
ucmerced_regular_v2_runway_0034.png,runway,8.397140502929688
ucmerced_regular_v2_runway_0035.png,runway,8.271535237630209
ucmerced_regular_v2_runway_0036.png,runway,9.198455810546875
ucmerced_regular_v2_runway_0037.png,runway,7.430653889973959
ucmerced_regular_v2_runway_0038.png,runway,7.534825642903646
ucmerced_regular_v2_runway_0039.png,runway,7.372812906901041
ucmerced_regular_v2_runway_0040.png,runway,6.771809895833333
ucmerced_regular_v2_runway_0041.png,runway,8.871556599934895
ucmerced_regular_v2_runway_0042.png,runway,9.223551432291668
ucmerced_regular_v2_runway_0043.png,runway,10.107365926106771
ucmerced_regular_v2_runway_0044.png,runway,8.768447875976562
ucmerced_regular_v2_runway_0045.png,runway,8.925664265950521
ucmerced_regular_v2_runway_0046.png,runway,7.432856241861979
ucmerced_regular_v2_runway_0047.png,runway,7.380594889322916
ucmerced_regular_v2_runway_0048.png,runway,7.0615997314453125
ucmerced_regular_v2_runway_0049.png,runway,6.974477132161458
ucmerced_regular_v2_runway_0050.png,runway,5.8381195068359375
ucmerced_regular_v2_runway_0051.png,runway,8.459431966145832
ucmerced_regular_v2_runway_0052.png,runway,7.971140543619791
ucmerced_regular_v2_runway_0053.png,runway,7.6821441650390625
ucmerced_regular_v2_runway_0054.png,runway,9.65337626139323
ucmerced_regular_v2_runway_0055.png,runway,14.285410563151043
ucmerced_regular_v2_runway_0056.png,runway,12.981704711914062
ucmerced_regular_v2_runway_0057.png,runway,7.705724080403646
ucmerced_regular_v2_runway_0058.png,runway,9.25335693359375
ucmerced_regular_v2_runway_0059.png,runway,8.482823689778646
ucmerced_regular_v2_runway_0060.png,runway,8.421722412109375
ucmerced_regular_v2_runway_0061.png,runway,11.042780558268229
ucmerced_regular_v2_runway_0062.png,runway,10.17854433234908
ucmerced_regular_v2_runway_0063.png,runway,9.94243876139323
ucmerced_regular_v2_runway_0064.png,runway,8.855061848958332
ucmerced_regular_v2_runway_0065.png,runway,8.31842041015625
ucmerced_regular_v2_runway_0066.png,runway,3.9644012451171875
ucmerced_regular_v2_runway_0067.png,runway,7.915913899739583
ucmerced_regular_v2_runway_0068.png,runway,10.538177490234375
ucmerced_regular_v2_runway_0069.png,runway,11.420089721679688
ucmerced_regular_v2_runway_0070.png,runway,6.533152262369791
ucmerced_regular_v2_runway_0071.png,runway,6.2972259521484375
ucmerced_regular_v2_runway_0072.png,runway,4.585047403971354
ucmerced_regular_v2_runway_0073.png,runway,5.2831268310546875
ucmerced_regular_v2_runway_0074.png,runway,5.574427286783854
ucmerced_regular_v2_runway_0075.png,runway,5.279164632161458
ucmerced_regular_v2_runway_0076.png,runway,4.31201171875
ucmerced_regular_v2_runway_0077.png,runway,5.3795928955078125
ucmerced_regular_v2_runway_0078.png,runway,4.4641876220703125
ucmerced_regular_v2_runway_0079.png,runway,4.0115000406901045
ucmerced_regular_v2_runway_0080.png,runway,9.63202412923177
ucmerced_regular_v2_runway_0081.png,runway,10.028305053710938
ucmerced_regular_v2_runway_0082.png,runway,9.392318725585938
ucmerced_regular_v2_runway_0083.png,runway,6.7008921305338545
ucmerced_regular_v2_runway_0084.png,runway,6.957224527994791
ucmerced_regular_v2_runway_0085.png,runway,10.595423380533855
ucmerced_regular_v2_runway_0086.png,runway,10.934295654296875
ucmerced_regular_v2_runway_0087.png,runway,11.327870686848959
ucmerced_regular_v2_runway_0088.png,runway,8.506825764973957
ucmerced_regular_v2_runway_0089.png,runway,7.84353469488189
ucmerced_regular_v2_runway_0090.png,runway,6.7526702880859375
ucmerced_regular_v2_runway_0091.png,runway,7.267908732096354
ucmerced_regular_v2_runway_0092.png,runway,6.442311604817708
ucmerced_regular_v2_runway_0093.png,runway,6.580841064453125
ucmerced_regular_v2_runway_0094.png,runway,6.918955485026041
ucmerced_regular_v2_runway_0095.png,runway,6.258961995442708
ucmerced_regular_v2_runway_0096.png,runway,6.434458414713541
ucmerced_regular_v2_runway_0097.png,runway,6.0521596272786455
ucmerced_regular_v2_runway_0098.png,runway,6.01910400390625
ucmerced_regular_v2_runway_0099.png,runway,6.867828369140625
ucmerced_regular_v2_runway_0100.png,runway,7.4017791748046875
ucmerced_regular_v2_tennis_court_0001.png,tennis,6.212066650390625
ucmerced_regular_v2_tennis_court_0002.png,tennis,7.6137135823567705
ucmerced_regular_v2_tennis_court_0003.png,tennis,10.928517659505209
ucmerced_regular_v2_tennis_court_0004.png,tennis,12.034820556640625
ucmerced_regular_v2_tennis_court_0005.png,tennis,10.458628336588541
ucmerced_regular_v2_tennis_court_0006.png,tennis,10.814768473307293
ucmerced_regular_v2_tennis_court_0007.png,tennis,12.014338175455729
ucmerced_regular_v2_tennis_court_0008.png,tennis,10.584818522135418
ucmerced_regular_v2_tennis_court_0009.png,tennis,9.055898030598957
ucmerced_regular_v2_tennis_court_0010.png,tennis,11.37230936686198
ucmerced_regular_v2_tennis_court_0011.png,tennis,7.9703216552734375
ucmerced_regular_v2_tennis_court_0012.png,tennis,10.061813354492188
ucmerced_regular_v2_tennis_court_0013.png,tennis,9.890355428059895
